addr,name,owner,score,online,gps,sync,rewards_total,rewards_today,rewards_yesterday,rewards_24h,rewards_48h,rewards_7d,rewards_7d_prior,rewards_30d,rewards_30d_prior,rewards_90d,rewards_90d_prior,rewards_365d,rewards_365d_prior
1121juuycy1i9MG6PBUZAhzewXyVZjsBA5YpyQYB2TBRAsHntaf7,fierce-ash-swift,14cQQhWEsWeceBgDi2TLcGBCuj7S3xrq7QYMNqJ172uvuN1Gete,0.0,online,-,99%,21536999004,0,31698723,31698723,47954773,2683547394,90341313,12168705920,2161712703,21536999004,0,21536999004,0
112iL7V4AsTrx214qLmAUEdhq7EU9usGphHA6HbBcN3coADjBxXv,fierce-cream-mongoose,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,48410470890,24910792,1240044159,1264954951,2259875798,3749408926,4980411364,23351677827,22197068774,48123349325,264873073,48410470890,0
11v9p9aCWKJ9GFq76Lxe12evMGyG6WkKtbfriFfyNXmqAwypRgM,fierce-fern-frog,13S3SL69g8kP8d2pmNmHMfjNHi4a3dnRmjDn5pRPttNbfUknxKC,0.0,online,-,99%,127556566648,88453295,1578683436,602228444,1667136731,5218763997,5033277857,27728924417,39058658315,110053752105,14756099450,127556566648,0
1121tzCKNziiXBKqUMBvXTyNkA6aaDXWTnVg94krDErqyoNMH7da,fierce-marmalade-dinosaur,14rCjFpvwvfSJDcqcNJBBrh1WEhhUHbqHk6h9LpK2ZiySSgnZf3,0.0,online,-,99%,90712514,4346833,52132524,56479357,56479357,90712514,0,90712514,0,90712514,0,90712514,0
112FjsFSJAqkzjvyyEDDGYMgZCJB7GDxW9ghfouYHy32sjmFg3rv,fierce-steel-mallard,14aRw5QQefHqDGFmEaicx6w4LNNdVS6r5ePeimtJxMJ5eVcbqn5,0.0,online,-,99%,26955386216,19438408,717147701,736586109,736586109,2281159440,1935097200,11664680384,11411312430,26955386216,0,26955386216,0
112qGjAXM1wg6spbUAb7RBg8uF8XGozZKe52V7uvB1pbP5Uamk2D,fit-aegean-lemur,13PAdhF62LpjuCKgmpjk11j9uwt5aSMuejV5MgeXLDUok9ce1G7,0.0,online,-,99%,71789356300,79630781,305376931,385007712,729265095,1825637830,1775412389,11114283683,20781335630,57455834191,13640692354,71789356300,0
11WsraHHbDi7V89pFxdWGpP5oh4sKzXSTSQcEFikQA49EiZr8DJ,fit-coal-mantaray,13JJAmn87e74xR24w6mWKZteHwPaBd1agV6hqJJq22bFFMKVzDe,0.0,online,-,99%,7278331621,433508902,508944231,576762383,942453133,2516289150,3047465638,7278331621,0,7278331621,0,7278331621,0
112aH6cfhS3zu1cCQCSVWJcHNNCYtmMAKyLUGVHjnepqAQFCZTcT,fit-glossy-grasshopper,13swTxZEhyqfaDxqNCySjw6TZfmGg73MXMApVj7XhmNayw9avhq,0.0,online,-,99%,72749529047,36546066,182297492,218843558,716060907,749028824,0,6417587386,17174973223,46541476686,24516859011,72749529047,0
11sccp6u4o9Ge8ou1X8ywsGvWWhfn6fba3cSQvxFdMh6vSZwa7t,fit-jetblack-mole,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,30012241996,95098830,29211466,124310296,124310296,124310296,0,3026386696,18429168210,26856586586,2910457684,30012241996,0
112csNDn9YKGqntGxJ2EHM4dDY6aNeZ7PPT8cKEDWcm6PLYE9DRH,fit-tangelo-sloth,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,16925687530,43673570,559440516,603114086,970220367,1992309594,1813612172,13787082726,367191288,16532540482,370011480,16925687530,0
112WUTiYb7kuV5RMV9KXuxnqB8nNdwECEwikwJjwbpuJVWiBNdSa,flaky-orange-troll,13CVyPNr8HxZUZ8yDeu5UjbhJrH7tLXCzK8doNy28JzEtw8M6aS,0.0,online,-,99%,6856071712,95535049,484561640,278338586,580096689,1399429940,1656756099,6856071712,0,6856071712,0,6856071712,0
11JZrxWJuNVV1TQD2CShETGra6gEGTXPneco8ySz2kjpEZS4e8o,flaky-teal-panther,14YyeeqQDH6JBsw9SRz5cskWyDRsxnpvdXzrjxxMVnUAY53mAVH,0.0,online,-,99%,39736149438,47038617,1138239909,553294330,2167282740,4122846040,3947781582,29574834515,7861466305,38570449912,1151313326,39736149438,0
11h8daW8wzgQXS1riwrPkRYEfpoLsWd1YsWNYqh3HgpasSkZ8dz,flaky-zinc-cougar,14e8hB1jqxfb4Pm5Jp6hGAvkfPrXcStwVsrhTQFrtv168oSb7xc,0.0,online,-,99%,865632430520,16425101,824791331,841216432,1196598065,5694287414,554387625039,577693167171,37288997853,657063415479,106998495971,865632430520,0
112D5hYaQzk5RcytKfh8sbczgJ9HzUGAUpXXM5PLm52mLnsFTbDP,flat-coconut-albatross,14ji8YBJJEk8dHZMAgAPF4azRTzBriWEZjpQoZifftsa3psxySt,0.0,online,-,99%,5878790161,17133485,997179040,1014312525,1014312525,1487826149,490889656,3278890580,949573399,5878790161,0,5878790161,0
112FNyvn6L8nESY7dfyCqNUaWBsGLvxY4pHytc81h5RoAhAo3Ykg,flat-linen-gecko,14ChqPdkVkou4x7ugfggStZCSrEZMHujVquMMWQVLKhHJM93nFi,0.0,online,-,99%,248938789952,44131870,752078591,796210461,1405893471,2964136592,2747709543,18368933066,29477626787,75765058648,95281727532,248938789952,0
112bs4NsMjHBxghJ1hKp5gbDmdcwD2ABxp9awQR3gXLx4JaPdP3X,flat-navy-swift,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,247314090095,343197968,1960466116,2303664084,3615771539,9022225395,10546418573,46835278106,61617627195,150114567128,60780666522,247314090095,0
11hQ6KXF7GDpGRcFAszpPTh6y5NeVTuf6nDZALmYeQwjBqdbJK1,flat-sable-horse,14DmtM9yshwhBcycjUDEctUuEaYKPhDMiAEzSYSH6modH5Z3SDz,0.0,online,-,99%,543807553,58974760,254170121,313144881,313144881,543807553,0,543807553,0,543807553,0,543807553,0
11fTgyKfB3w7Rho2NDsXvZVH7oibL3VcxQX4yP6RyRaJ8ne7LAF,fluffy-azure-rhino,14hEhuhTY153nZtwTnJtdTFkpjocqP6WeUaGwDE2wx1wtU9euyf,0.0,online,-,99%,14745325235,0,355182049,355182049,355182049,644097059,621380374,3120380431,4819104214,10897033503,3832771238,14745325235,0
112KW3WwX89B6yP7uqH4vjZ7dhq8EekjpoBNDDrch3kWu5FXxPBH,fluffy-goldenrod-donkey,14Jh5i9e2SwgKBrfSbfH7D5CT2VuN5KFDiXcBm98a5AoJMcg9Yg,0.0,online,-,99%,9527145302,151440579,355817312,507257891,1233272859,3871551666,2221715206,9527145302,0,9527145302,0,9527145302,0
1127bxGc31tTSQqGt2xeNikVZHkzN5pCwxVoGziaGd2eN7rNPGmB,fluffy-licorice-donkey,139UqTRMXccR1NQS5TUwwEGhc8e5WcgFMoaArCNrk7GVprmsS53,0.0,online,-,99%,8386109275,0,252997176,252997176,408346060,1142051577,1409311159,5845444578,2139737980,8386109275,0,8386109275,0
11PuMJbCq7p3RtiXNTB8VUWwt4YiPgSaqMsTW2R5EKJJUNoJxNq,fluffy-sangria-kookaburra,13awFoFB53PchPrKEzfxf824ZV9qmKjxzWZ3eKqzjQEAa6zRF3E,0.0,online,-,99%,227738532009,4020653,974748253,978768906,978768906,2015054694,4960912907,21057621812,35054131385,103785361232,122180333472,227738532009,0
112eNbyESjytcKRSKUDAQVvAzojM3h37scLzYnh2Pwuc917gGQYe,formal-crepe-scorpion,14PsnHUzL694tgGvvodmeG24tRZYWvw67c2v9ZSKHX8w9CmzvX2,0.0,online,-,99%,404250452982,115547605,248397295,363944900,363944900,1032093106,365520567223,370629851150,8757100417,391107418373,13073294110,404250452982,0
113DSLx62sZUoT18o2HFGmopwHCGJdXjeJw6jFPBEkSmQrB3Ga2,formal-eggplant-okapi,14DNMKkgudqe4j19SYbxvDjVRx5K9aPTffbzgueMxHTukL4FF6C,0.0,online,-,99%,439678042639,58188522,939222166,997410688,1337816558,3087697399,367290446094,378271202499,8734311868,404180419379,35026324487,439678042639,0
112dYggiFwDnmjDcG7CHWXxKoVZU4CRjPRpPhFJQU6rJyqje6VFw,formal-green-boa,13Ka2pN4dSBSV9o6DQVLFCzYRfHqtZszgDvm9kf4fUqnXdbk9fT,0.0,online,-,99%,114092420580,171475487,3464252506,864157583,3635727993,6849904376,4708127729,31023269525,37362026809,113838193874,0,114092420580,0
11SrkLkgxmz4sJFnmdh9UMSapYwsesLPrSugCvLEkL4SAgQNeiV,formal-mauve-locust,13nRUcvqLfcq1s3Yy7J9mJfwBpZR5utkbZ5T9iWZXiHcpZ19fFd,0.0,online,-,99%,155691590701,146954875,1193724750,1340679625,2499571715,4563517461,4869781927,32158503890,21927812598,55541960141,50806118352,155691590701,0
112D1jmbrDQV813ULkSSFYmMw1ZaYhhBezgZMAusZ71uTo9dshce,formal-mocha-mouse,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,869262170577,381811452,4493203714,2937506298,8243361842,17783720245,16067143919,81420962197,107813709973,304849993540,281203393275,869262170577,0
112br5h6D1kLzwDnUUi3vLfsRqPoQda3jDZJqo3ZT2myVvu1t2uZ,fresh-blush-rabbit,13rLahGTJHe1jueAWVZw41n8iKUcM84gnbqihBCCwDGqjfLQ5VD,0.0,online,-,99%,2756730946,0,111314110,111314110,111314110,239751255,473490056,2621399881,9207162,2756730946,0,2756730946,0
11281yaoDoKQcptPPEKGt2b6LSiSe86MaWzj4Ms37tvsGJ5Eu7Uh,fresh-carob-mouse,14NoTJ6Z4Z2MH9Lqr49ppxUXxF3UJFXELYvLYkbpUbEcRtBXyR4,0.0,online,-,99%,34819986245,457,1569092673,579882134,1569093130,4207770837,4602243384,23319370480,10558024724,34819986245,0,34819986245,0
11ArwCHmKUp31hTBY9DRAGFYLBYue6cVtkx38aCPiQg8nwmf9Gj,fresh-mustard-fox,132cxNBL8gKcxB4SpPbxr7B2y61jRNz5nMpmLntyQMDT273KxGw,0.0,online,-,98%,102617505589,0,0,0,0,0,0,208937261,1112865554,4492424645,35499381378,102617505589,0
112ashDTsPJaekJrDgNcQoVSqm8hFKxhvnysCNLYp27oJhKoNJYM,fresh-obsidian-loris,14fNopmcsnfDsM98iNiN7jtwkQduDae51UgFMg25qdSGjdTHC1T,0.0,online,-,99%,71706435515,336899947,2590944620,2927844567,2927844567,6486137344,8229460539,47426213706,22578452301,71706435515,0,71706435515,0
11r8vSirmSgCHoHUzCrRatcXDpXaXsQThawrMEE3Yc9B9te2JDZ,fresh-saffron-lion,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,5151021647,16882330,207317338,224199668,470530133,1273595153,694919317,5151021647,0,5151021647,0,5151021647,0
1121Wa89EQ9Ep79ppFEaJBaEN7jZitiHQW47Gr88qer9dSJbSKRp,fun-glass-tortoise,13TavwrsuJfczBhQK3EZMLmDza8AZKUF4VwHaeDFvi3Gij19qU1,0.0,online,-,99%,148340603537,0,0,0,0,0,148983624,383414158,9947313283,39172383465,107944507016,148340603537,0
112DVv3mUoNZCrrb2rXtBzBj2U75TnmQo4Qk74EA7JzvJ4xMmb61,fun-metal-jaguar,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,196973110529,38365054,1070215422,1108580476,2934012235,10881098842,5522068923,35203452771,41374151354,105784262556,90926386139,196973110529,0
11qQYvgmJpTKrvK7kMcp7c3f2Sc6NXT72f2UeqYUu64zwRb2mt4,fun-pink-raccoon,13awFoFB53PchPrKEzfxf824ZV9qmKjxzWZ3eKqzjQEAa6zRF3E,0.0,online,-,99%,331203006529,301615944,1509733897,1811349841,2397258913,5236626750,4819478289,25483221289,42948362808,121981139675,206646974363,331203006529,0
112Nvug3dHVzGYWsmpptoQPP5Dg8BRJhQrWF3gXtqDvKAubLudED,fun-rosewood-lion,14TpCH7CtiqeRLUgFPVSkkgMEQVXxZMfdMwg4SjMsQ1AcCwutrq,0.0,online,-,99%,263341635020,11095982,161232249,172328231,302504469,822224815,186264566330,189847565891,8822914562,207756673375,55367339354,263341635020,0
112ZRbx9SfESrMR2xZcLST7dixLoiECfWpH7vj6RDdeg9fTV7oyS,funny-ocean-iguana,13swTxZEhyqfaDxqNCySjw6TZfmGg73MXMApVj7XhmNayw9avhq,0.0,online,-,99%,631677270906,166256910,1966829339,2133086249,2133086249,5418280286,3313552003,25472542731,37217972610,116727324711,168830936476,631677270906,0
112v9JpRm2D4iwnmxTF8tGfGmBWZB2BbXxJmqedjWtZqoeVU5B1h,furry-burgundy-kestrel,14TrAqKbynntDRFvRsFzY4RqKHM8nHi7uxyVEPjfLuBT5Gzm4ND,0.0,online,-,99%,2890385509,0,20325703,20325703,31441805,92552691,101489155,485661542,631073497,2890385509,0,2890385509,0
112tYd472jdbui8qMRYt5uCHXevNXvhFrTQEwUFSF386SuyyxcjY,furry-grape-urchin,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,148827514294,121206377,1176182537,1297388914,2792424367,7749881795,3950527409,22044740066,17228210791,44503672029,104302148974,148827514294,0
112FEWxSRmqBmmuSGsdFVdas3o9RT4VzcQzhaDJvyE91cJije2xX,future-currant-rhino,12xsqcJzDmp9ohY6dJVi31SALHkeHRm83LiUakccqhD3BpiGYKG,0.0,online,-,99%,585035142514,6548111,450525550,457073661,850633663,3270933157,551073527569,560070982203,11715882848,584642503505,288527854,585035142514,0
11rLs5sk7tuMzP7Wd3qxVUg6cw2KCG9NHUgchcJgKYqE4aPWkqa,future-garnet-mustang,14p4EEEpkp6U9xrnzTai3jEJ7NruhBabcwDZR9orsr8MDfRyB39,0.0,online,-,99%,5812166471,6069981,385998155,392068136,402879767,1337095303,2307191798,5812166471,0,5812166471,0,5812166471,0
11VVxHxDN8Soxo7ATugLJBfKDXdQdAhGCeRkbXBKGM4evPgvTp5,future-mint-whale,14FK7Le8Pkwy1kan3ANFKuQ1esWcedk445apuKnx4QDrh2BUxCv,0.0,online,-,99%,904482901852,327145425,1846803590,2173949015,3746252057,8891005771,8767771507,24326244254,6576217215,51248245523,62998937896,407539095855,495306094355
11ywQPqbmUmo5tZYWkJEpNbWsQzhaZr853EsjS47HdMx7NNsrvz,future-obsidian-capybara,146xp6pM9V5DtLCVCVVfFiCtW9wNQ3g6tuZnf58e2TFn93Cw5Nk,0.0,online,-,99%,183996901369,71263912,1673055258,1744319170,3294828289,5469592024,5250362900,28077329834,34164580812,103053267254,76684058430,183996901369,0
112YvDFNfup7gWZmxX717qByU7opNwrzuoh7NUw2BmMFwVs3tRNd,future-pink-loris,14KFnfVcS6PHhYkRpWDWYwsLqh5Hxo7k7moc7Tz1C8Xm4xin6hY,0.0,online,-,99%,316194100763,142254242,1426024113,1568278355,1568278355,3474742338,4717342640,22148036014,30312298446,91748084646,124430507250,316194100763,0
11A6n3YqgvC4LhDGgZUkk6rd73vJf3SPEALPTjfRjthCtbGu5gw,future-rouge-gibbon,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,39076104956,4020653,77907056,81927709,81927709,81927709,0,81927709,12891582485,14740009571,24274052035,39076104956,0
11wnSDhLBXg7c364TXXxBBupgYibHrFdjHpvkqDYmyRjFq4cBFg,generous-infrared-yak,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,55804171121,0,826832653,826832653,1360293786,1630526344,0,2085256751,2915451737,16950059835,38800093230,55804171121,0
11ZVzU9pqymxPJGMSWZHpdpmdMD1qxnn966rNjm4RKWfkqmaAgw,generous-ivory-fox,13TavwrsuJfczBhQK3EZMLmDza8AZKUF4VwHaeDFvi3Gij19qU1,0.0,online,-,99%,538287633062,63705207,6933678536,6997383743,9249449610,13384900963,8249044718,45855078736,39210791973,136536878424,147748728051,538287633062,0
11ycgJicXXaWUczg6GkoQizkQCG32cwmrkTJxsrK3WjhT4dMVVr,generous-pewter-turkey,148f6FrFVro4Yoc9FBoWRPVrEMusDGWZew2zgeSWBybK2CHmNKW,0.0,online,-,99%,6403345754,11451892,60724180,72176072,169971166,333680852,398363499,5860491692,436602614,6403345754,0,6403345754,0
112LhHWSqmf5wdsVZoz3E3pq3KdX3hoySDGP6x9rMSWp49DTfTcu,generous-sandstone-stallion,13BXVfHSN425qBXZREjSmMJmjFXrpHQmNWhQavQ7YYjJrq7dk6j,0.0,online,-,99%,24224954249,4346833,109776363,114123196,134384241,262594993,189939311,915257168,869661373,3951382159,20259005337,24224954249,0
112KPxofNsKvsJXryAU3QFEoYNhXbLRzk356YK4cu5u6bGr2utTt,gentle-basil-cow,14RhEs3bVE9WYryYjdBG3LksJVhd9Wp5fxPLRQeHebTrPKReeyE,0.0,online,-,99%,1619259674559,4020729,43622848,47643577,68221760,134334400,163115460,486298274,9570438,3723982422,43820744674,487069101377,1128773447389
11TjMKspmqdWp3td4CPBbuZggZECP1A4W8vEUFoSDgiVnB2HRu7,gentle-lace-wren,13yLMjMW5mQttskksVeo9NDDk7FtWQapoQURjCZ4SDL2WcgUips,0.0,online,-,99%,24368150,0,5331008,5331008,24368150,24368150,0,24368150,0,24368150,0,24368150,0
112vrMdUYqrkhg9SN2hRgSzP9CfBUvfpXwcs2bph3t2sc4eThjeL,gentle-mint-tiger,13NVHGUnKLSyAng38atyNLsxz8voCHmmvRkzmhjkXUzaENzgNr8,0.0,online,-,99%,29363888664,0,1483900286,261652138,2181372697,5915034293,6119326207,25811425792,3175055111,29363888664,0,29363888664,0
11wWvCgrRhoShBuw5aUpGmFK2h4kk63MJnt975JmCtK84wgoU3i,gentle-wintergreen-boa,13cxvd8mFDbyQVpLN2Dmk7r8cCRprbywUaw5XQ1e6uRviuTweVg,0.0,online,-,99%,654712664856,0,1055273265,1055273265,1055273265,1903956369,952912957,7405108111,4660300801,23078536435,20664125296,654712664856,0
11S4m8Pbkb1MGbD2aaVRDKXfBb6w6v1nT7w9Uj5zjmQMttj3sWX,genuine-ash-mantaray,13BdaEWN5ToiMbZtFEE9HQxTtD1XYxqvGSUcDR19cE61skiJth7,0.0,online,-,99%,239164063514,94543957,2374339980,2468883937,2468883937,5557077473,6987191543,37111479420,50476488414,142947578930,93908965505,239164063514,0
112jQ6EerpdhcUqhsK34vHWGDejpdU2xN8c9v3TKi96sLYVHHbye,genuine-gingerbread-mustang,14QNoF33uDV5pCgZHzzjSvhMDwefhH9GAiujbXFCbkfGmiTaHCE,0.0,online,-,99%,60430391359,54912217,136625566,179210370,334610498,904126778,1149987762,4021412241,1926692780,11079918347,2549331429,60430391359,0
11gAvxrugnKHpD6CUgsy7SVXuQC5GNNa57opoxaEfGCyTCYX8Ai,genuine-khaki-narwhal,141x2diKeHjHXSReFsL5i7XzndjP1AtGztuPb2jBbHKpu5WFZSE,0.0,online,-,99%,32991575845,6548111,350462374,357010485,792596633,6255936048,2584449649,15924182839,13120088077,32991575845,0,32991575845,0
1128WMdkkw7gfa8DbRFMTpDX23mnZkaNSjKRpCXh4fvuGxN8NmNM,genuine-myrtle-fish,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,97988535993,184739200,1892081938,2076821138,2675837213,10461874728,6248817411,35486477275,59260839675,97591308395,345165892,97988535993,0
11PdRinDU2gkTmeEA512FmhFEoGy77vvPPcvnb9EzFtAFxBS2cb,genuine-tawny-cat,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,180482295709,60441313,724367467,784808780,1093360879,3590259462,2907869328,15699715682,18881847875,61660931988,56958490854,180482295709,0
11jJmaxswSSZpXzskcc2j238LSV7kTToqJwqQWDtFaBVCHEKmWV,gigantic-coconut-cheetah,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,258954374409,82491987,1612025337,1694517324,3188423334,6685135014,4778102499,33715082593,45410253384,102953061245,94097356043,258954374409,0
11291veMzUmvgSMmBhAZHz2YoRYTJCBueiuNL5ko4wzrBzPhKuZi,gigantic-fiery-badger,13BdaEWN5ToiMbZtFEE9HQxTtD1XYxqvGSUcDR19cE61skiJth7,0.0,online,-,99%,337388649217,176718945,1139215092,1074932478,2330377051,6124870467,6052562438,30915147482,40823495646,136148507169,196768150022,337388649217,0
11uy6ph69hm1J4w6bDaVX57sitqkSvZfhppCdsuV2UXyme61Ur3,gigantic-goldenrod-lemur,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,144009334915,94606288,1044980904,1139587192,2004156108,4476454141,4343739669,22057961996,25211164403,83519669040,22721611883,144009334915,0
112oMQbbfYEdxwKfeK9CtwYQA9ZqHQVXyhS2pWZtyvhe3a9MsPym,gigantic-mocha-skunk,14mjcTiEcvdjG7NebeeSAwGC18HjNSng7xB132KYYsLNxxqoCQS,0.0,online,-,99%,105904165824,159927633,1092974392,1252902025,2193165422,4704757534,4619769764,24281535346,44321665159,105904165824,0,105904165824,0
11Zt6TtKp5N4HgkczrGE879KJBAxipL26ts9Ai5CiBoVHUKHtvW,gigantic-pineapple-robin,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,594641402222,390322259,1868683881,2259006140,4128959240,10834068369,12502587091,62065686538,58136331902,221939485267,176701098817,594641402222,0
112E4nfh1qUh7vZcbDzxZvGX2GAkVjcrP1LXNfARYpXpc1vxzatN,gigantic-strawberry-rat,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,98804725180,8114374,816955190,825069564,2086033397,5022908565,4209972143,11013789729,3516679717,19718101871,79048102912,98804725180,0
112g8XEvZ7bjG4tFiak4Ld7pqHX1kiuhJnhCnE5Mi9im13SqnYjL,glamorous-arctic-penguin,13JZhF8cfvsdvLJGU6NpkfNzwhC9RtmX3bX6AXrwrnxwFSPZSam,0.0,online,-,99%,53885194842,1127,2514672885,2514674012,2514674077,5116440661,6041630962,29419993338,23649610687,53885194842,0,53885194842,0
11vTzMpDVJU1KsFXPQ2BHdNpoPRXgQPcSM77LQf37svfjmMPzew,glamorous-black-scallop,14Y6r3ErGq2jUGo56TtndZpAvnxdxXd6rxsQvaMNbDPtoJd9nrJ,0.0,online,-,99%,171054345578,0,1325511589,1325511589,1721638435,4292679496,3816272514,18961878331,28475120987,68357327867,102221984208,171054345578,0
11mgb8mpknZRecTpyeUvTaQEFGzRqAWepbEMkJAWvoQmTsA1cv9,glamorous-hickory-butterfly,14DBgXceEKZfTMcVp7LB3VnnrtrLd5iuJoZngvL8FWUQTE4WKKL,0.0,online,-,99%,47076925461,4346833,826287750,830634583,1132724645,3181920089,3102591094,12325169359,12593012102,40879213317,3355082914,47076925461,0
112bFjkdStDERK9uQU3tYJ1sRonVVUqePx6Pz3f3Kdj9VgyAKAyh,glamorous-taupe-mule,13SbV1fe9kFvPCyPofXTUqsLBA3dQcbN5kBZojraj58vM9P2jRe,0.0,online,-,99%,210206833381,0,777545237,777545237,1150659111,3115106479,4195236671,15892031143,23737362179,67094700809,141945105989,210206833381,0
1126QfVnLGDbDBgjkBdJ7DnWtVqSHKDJZQBoZYZcgXBTS3zxxLBS,glorious-aegean-tapir,132poAo3WSAewzumJwCS4AGNKR5wHygPiCAC2EJbffbpFDdd5QN,0.0,online,-,99%,27352864345,7048004,102274655,109322659,109322659,265572691,7991798812,8817762242,1311200415,25952743373,1369569660,27352864345,0
11o2tzNev2LN5k3VYgKu4H5LJo1jChA9QGeNZU7NchPitazJzfG,glorious-cinnabar-unicorn,13NVHGUnKLSyAng38atyNLsxz8voCHmmvRkzmhjkXUzaENzgNr8,0.0,online,-,99%,21744906352,85638561,504745059,590383620,985924400,2108576619,1999326415,12487849291,8863537563,21744906352,0,21744906352,0
11cojVhcYDL93AtduNscxEtgiySNgDwQujfk64fXTsVRBQkhbVx,glorious-seafoam-capybara,13awFoFB53PchPrKEzfxf824ZV9qmKjxzWZ3eKqzjQEAa6zRF3E,0.0,online,-,99%,159758749136,143700256,1221742353,1365442609,3398754247,5643982842,2187113186,15789007927,23117204998,59726569044,98992983726,159758749136,0
11GhzqQKZNbgowmt6cppjkES1aXAwoFfFzqTWhnotWja4vdgfhH,glorious-wool-turtle,13CVyPNr8HxZUZ8yDeu5UjbhJrH7tLXCzK8doNy28JzEtw8M6aS,0.0,online,-,99%,7427396615,56093146,719369634,775462780,1124581645,2077551379,3056151512,7427396615,0,7427396615,0,7427396615,0
11YEstaJmrHSNSLay5rsAWkh89sUZ7GEYrw9Xz5ckgrFaHoALvi,gorgeous-ash-mantaray,13frsRuCF1bkPPThfVY3PYmVkj2z9y7vbJEPnYRqp3T4i64mW8Q,0.0,online,-,99%,422816227358,197952781,3984878364,4182831145,6113982028,13124737479,13020620646,68818231362,82916670461,236165917626,49044995842,422816227358,0
112Ygin3JAJxL8Kw98AWkJTMmPx3USvQbFguczqPwbHUxpeAUfTF,gorgeous-fern-blackbird,14gERN8iyiNB7ttww3NfeicVYttjjLGuovYvUkPyUDNLFEAW2MR,0.0,online,-,99%,179217163764,322702135,3248224036,3570926171,3839970637,8564032740,7301970905,36337687651,40118991450,135453671331,41749731336,179217163764,0
112wMEzjWZH2BSf3J3fJriXAFrH52rpRJw86LddnPjkoqRRHGMmL,gorgeous-fossilized-rook,13LCY5hhCJk9hms1YyonPqF9NemGW39t5vvF5nouxvNJmxidK5B,0.0,online,-,99%,11471750,0,11471750,11471750,11471750,11471750,0,11471750,0,11471750,0,11471750,0
11a7JMJDhz5g4fFRweX1cz1vS8WucGq98Kvm3M1AxToP8BcPrm8,gorgeous-pineapple-peacock,13B1XMUchq7nEwuNi37eju3kKSpFvS8cnVRYRRWupCpJtQjqW93,0.0,online,-,99%,16463372178,0,19669575,19669575,51559438,99198191,89578488,4404758604,573289134,5605772352,8516164936,16463372178,0
11UVjP19Z9g1vKcvkbn6Ufthgw4Z8dQweXmnVJKWLMLMiBXmxcr,gorgeous-saffron-frog,13ZfhAt5euofEGNNtWz9wiayKKiupQ2Bbp2tWyyhnEqMiLeXJm3,0.0,online,-,99%,33125548385,11430216,205371522,216801738,216801738,796911676,1491275677,7683534784,14326289678,32742321491,190280056,33125548385,0
11QbZuYoEfAPhSHjrrU39tq4oNvHrjyHwebvBDvqwSnQDMA7b6R,great-cloud-tapir,136JxkShYf251ovqLb2cNn3xNHuTh4iYVD4MyaxmuaVUrU13uSv,0.0,online,-,99%,1145489878,4020653,1141469225,1145489878,1145489878,1145489878,0,1145489878,0,1145489878,0,1145489878,0
1128XV2n6cpsD3stk83SPriNyaHu9dPsdpxU7Nid8zKQrwsRHJYN,great-dijon-dragonfly,14KNo4KQ6XgXMko4bxqLcc8J3Zp789ZAYUpiL3TvcdjHPDituRe,0.0,online,-,99%,53277823142,231197950,1485771014,1716968964,1716968964,3838335192,4392827138,17623620344,7620823012,31050700797,22181649400,53277823142,0
11Gwjtj15rFCriSkaTERdxoXb7SJo8cxfoKq3UawM54ppjMZ7pm,great-fossilized-lion,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,8627742768,183628388,913239172,1096867560,1604986331,3527978830,2567980140,8220532299,407210469,8627742768,0,8627742768,0
